nct_id,start_year,duration,num_facilities,has_us_facility,minimum_age_years,maximum_age_years,is_cancer,enrolled,droprate,num_dropped
NCT01699789,2012,90.0,1.0,True,18.0,,False,1246,0.18298555377207062,228.0
NCT00068588,2003,78.0,1.0,True,18.0,,True,24,0.16666666666666666,4.0
NCT00676403,2008,9.0,25.0,True,18.0,65.0,False,137,0.11678832116788321,16.0
NCT00843778,2009,47.0,25.0,False,18.0,,False,131,0.26717557251908397,35.0
NCT02609672,2015,11.0,1.0,False,45.0,,False,24,0.16666666666666666,4.0
NCT02698423,2016,52.0,,,25.0,69.0,False,667,0.06446776611694154,43.0
NCT01050543,2010,6.0,,,18.0,,False,128,0.0625,8.0
NCT00653224,2008,3.0,38.0,True,18.0,65.0,False,580,0.02413793103448276,14.0
NCT01008904,2009,42.0,,,18.0,,True,31,0.12903225806451613,4.0
NCT01392573,2011,10.0,86.0,True,18.0,,False,413,0.162227602905569,67.0
NCT00449956,2007,11.0,,,20.0,,True,474,0.04852320675105485,23.0
NCT00581828,2007,42.0,1.0,True,,,False,19,0.05263157894736842,1.0
NCT00558467,2007,17.0,16.0,True,6.0,17.0,False,63,0.07936507936507936,5.0
NCT00949884,2009,5.0,20.0,True,18.0,,False,941,0.13071200850159406,123.0
NCT00520741,2007,64.0,158.0,True,16.0,70.0,False,426,0.38028169014084506,162.0
NCT02847260,2016,23.0,,,18.0,,False,39,0.1794871794871795,7.0
NCT00281697,2006,37.0,,,18.0,,True,684,0.8742690058479532,598.0
NCT00613327,2008,9.0,,,18.0,,False,345,0.2927536231884058,101.0
NCT00319098,2006,8.0,40.0,False,18.0,,False,5075,0.0329064039408867,167.0
NCT00546754,2007,23.0,,,18.0,75.0,False,808,0.12252475247524752,99.0
NCT00200057,2005,67.0,13.0,True,18.0,,False,285,0.031578947368421054,9.0
NCT00275340,2006,14.0,1.0,False,,,False,101,0.0594059405940594,6.0
NCT00686647,2008,24.0,1.0,True,18.0,,False,93,0.021505376344086023,2.0
NCT01155141,2010,52.0,1.0,True,16.0,65.0,False,15,0.13333333333333333,2.0
NCT00992836,2009,10.0,37.0,True,4.0,25.0,False,155,0.03225806451612903,5.0
NCT01782664,2013,12.0,15.0,False,18.0,75.0,False,68,0.29411764705882354,20.0
NCT01903720,2013,14.0,1.0,False,18.0,,False,71,0.16901408450704225,12.0
NCT00507130,2007,12.0,9.0,True,18.0,65.0,False,36,0.08333333333333333,3.0
NCT00819390,2009,47.0,15.0,True,18.0,,False,70,0.07142857142857142,5.0
NCT02036580,2014,22.0,5.0,False,50.0,,False,37,0.05405405405405406,2.0
NCT01438814,2011,16.0,90.0,False,18.0,80.0,False,689,0.040638606676342524,28.0
NCT01429584,2011,21.0,1.0,True,18.0,,False,30,0.06666666666666667,2.0
NCT00634543,2008,22.0,,,18.0,75.0,False,162,0.24691358024691357,40.0
NCT00446511,2007,24.0,9.0,True,6.0,17.0,False,250,0.1,25.0
NCT01125813,2010,19.0,11.0,False,12.0,,False,32,0.1875,6.0
NCT02095691,2014,5.0,5.0,False,18.0,85.0,False,19,0.05263157894736842,1.0
NCT00377676,2006,30.0,,,30.0,80.0,False,3095,0.4145395799676898,1283.0
NCT01876823,2013,47.0,1.0,True,50.0,90.0,False,60,0.15,9.0
NCT01361568,2011,9.0,18.0,True,21.0,65.0,False,203,0.029556650246305417,6.0
NCT00191815,2005,,2.0,False,18.0,75.0,True,70,0.5714285714285714,40.0
NCT02643251,2015,11.0,25.0,True,18.0,,False,138,0.09420289855072464,13.0
NCT01608724,2012,18.0,37.0,False,18.0,99.0,False,2165,0.11224018475750577,243.0
NCT01484912,2007,13.0,3.0,False,20.0,,False,79,0.02531645569620253,2.0
NCT02079805,2014,22.0,1.0,False,20.0,,False,33,0.06060606060606061,2.0
NCT00982020,2009,44.0,14.0,True,13.0,17.0,False,203,0.5960591133004927,121.0
NCT00137423,2005,28.0,10.0,True,18.0,,True,107,0.7757009345794392,83.0
NCT00571038,2007,30.0,1.0,True,,,False,404,0.06188118811881188,25.0
NCT00099268,2004,50.0,73.0,True,30.0,70.0,False,747,0.23293172690763053,174.0
NCT00675597,2008,45.0,5.0,True,18.0,,True,25,0.12,3.0
NCT00609466,2008,5.0,6.0,True,18.0,80.0,False,291,0.041237113402061855,12.0
NCT00575588,2007,20.0,95.0,False,18.0,,False,891,0.6127946127946128,546.0
NCT00395486,2006,21.0,3.0,False,18.0,,False,258,0.04263565891472868,11.0
NCT00231062,2005,14.0,,,18.0,,False,115,0.05217391304347826,6.0
NCT01533935,2012,21.0,33.0,True,40.0,75.0,False,291,0.14432989690721648,42.0
NCT00250588,2005,48.0,1.0,True,2.0,12.0,False,252,0.1626984126984127,41.0
NCT01137682,2010,30.0,59.0,True,18.0,,False,198,0.08585858585858586,17.0
NCT01042977,2010,14.0,135.0,True,45.0,,False,964,0.0995850622406639,96.0
NCT00690573,2008,22.0,12.0,False,4.0,17.0,False,25,0.36,9.0
NCT01021332,2009,20.0,70.0,False,45.0,,False,1067,0.09934395501405811,106.0
NCT00423722,2007,77.0,5.0,True,18.0,,True,262,0.10305343511450382,27.0
NCT01268306,2010,2.0,1.0,True,18.0,,False,8,0.125,1.0
NCT02705716,2016,2.0,3.0,False,18.0,65.0,False,409,0.014669926650366748,6.0
NCT01788566,2013,17.0,17.0,True,18.0,,True,61,0.13114754098360656,8.0
NCT00205712,2005,56.0,1.0,True,7.0,17.0,False,40,0.025,1.0
NCT00331682,2006,26.0,1.0,True,18.0,,True,10,0.1,1.0
NCT01559116,2012,17.0,29.0,True,40.0,,False,219,0.1187214611872146,26.0
NCT01120626,2010,51.0,1.0,True,12.0,29.0,False,45,0.022222222222222223,1.0
NCT01492400,2011,23.0,13.0,True,18.0,,False,363,0.0881542699724518,32.0
NCT01123889,2010,12.0,1.0,True,18.0,89.0,False,12,0.3333333333333333,4.0
NCT00603538,2008,16.0,1.0,False,20.0,74.0,True,19,0.47368421052631576,9.0
NCT01727713,2012,19.0,33.0,True,7.0,18.0,False,110,0.3181818181818182,35.0
NCT00499616,2007,81.0,189.0,True,,12.0,True,464,0.29310344827586204,136.0
NCT00977314,2009,5.0,2.0,True,18.0,80.0,False,35,0.05714285714285714,2.0
NCT01448850,2011,27.0,60.0,True,45.0,75.0,False,464,0.15948275862068967,74.0
NCT00587860,2007,23.0,1.0,True,18.0,70.0,False,70,0.14285714285714285,10.0
NCT01670019,2012,19.0,5.0,True,18.0,65.0,False,46,0.1956521739130435,9.0
NCT02027402,2013,10.0,1.0,False,,,False,198,0.025252525252525252,5.0
NCT01788358,2013,14.0,82.0,True,18.0,,False,508,0.19291338582677164,98.0
NCT01662648,2012,10.0,,,18.0,,False,1117,0.2909579230080573,325.0
NCT00586664,2007,8.0,1.0,True,10.0,,False,130,0.1,13.0
NCT02301169,2014,8.0,1.0,False,18.0,,False,42,0.023809523809523808,1.0
NCT00387712,2006,71.0,1.0,True,40.0,80.0,False,99,0.6565656565656566,65.0
NCT00886613,2009,9.0,,,60.0,,False,120,0.041666666666666664,5.0
NCT01950741,2013,20.0,8.0,False,,,False,48,0.0625,3.0
NCT02393950,2015,7.0,1.0,False,18.0,45.0,False,16,0.125,2.0
NCT00676195,2008,24.0,1.0,True,3.0,12.0,False,24,0.125,3.0
NCT00851318,2009,51.0,8.0,False,20.0,74.0,False,285,0.2631578947368421,75.0
NCT01859988,2013,12.0,84.0,True,18.0,,False,380,0.2710526315789474,103.0
NCT00919633,2009,37.0,1.0,True,18.0,65.0,False,116,0.6982758620689655,81.0
NCT00873119,2009,46.0,23.0,True,18.0,,True,89,0.7865168539325843,70.0
NCT02046148,2014,22.0,7.0,True,18.0,40.0,False,75,0.05333333333333334,4.0
NCT00941603,2009,7.0,,,18.0,75.0,False,619,0.06946688206785137,43.0
NCT01018992,2009,56.0,4.0,True,21.0,65.0,False,267,0.1198501872659176,32.0
NCT01733329,2012,71.0,1.0,False,,,False,123,0.024390243902439025,3.0
NCT00823719,2009,26.0,,,18.0,,True,61,0.2786885245901639,17.0
NCT00130247,2005,78.0,3.0,False,18.0,60.0,False,394,0.015228426395939087,6.0
NCT01056640,2010,22.0,1.0,True,60.0,,False,205,0.18536585365853658,38.0
NCT02514473,2015,14.0,54.0,True,6.0,11.0,False,206,0.038834951456310676,8.0
NCT00811473,2008,22.0,48.0,True,10.0,17.0,False,193,0.2538860103626943,49.0
NCT02360475,2015,3.0,12.0,True,18.0,45.0,False,507,0.05917159763313609,30.0
NCT01909336,2013,7.0,,,0.25,15.0,False,161,0.062111801242236024,10.0
NCT00223496,2005,60.0,1.0,True,18.0,75.0,False,32,0.6875,22.0
NCT01581307,2012,46.0,1.0,True,18.0,,True,9,0.1111111111111111,1.0
NCT01928771,2013,30.0,281.0,True,12.0,75.0,False,2681,0.04699738903394256,126.0
NCT00758589,2008,,21.0,False,18.0,,False,368,0.04891304347826087,18.0
NCT00392288,2006,17.0,6.0,True,4.0,11.0,False,528,0.13446969696969696,71.0
NCT02418468,2015,11.0,1.0,False,40.0,,False,24,0.125,3.0
NCT02001181,2013,9.0,5.0,False,18.0,60.0,False,69,0.057971014492753624,4.0
NCT00446992,2007,47.0,1.0,False,18.0,64.0,False,30,0.5333333333333333,16.0
NCT01261975,2010,8.0,,,50.0,,False,36,0.027777777777777776,1.0
NCT01061008,2010,48.0,1.0,False,18.0,,False,31,0.3870967741935484,12.0
NCT00935532,2009,14.0,22.0,False,20.0,,False,427,0.07728337236533958,33.0
NCT00259610,2005,61.0,1.0,True,18.0,,False,755,0.3152317880794702,238.0
NCT00296036,2006,37.0,231.0,True,18.0,,True,137,0.072992700729927,10.0
NCT00877890,2009,7.0,41.0,True,18.0,,False,254,0.1968503937007874,50.0
NCT00588952,2007,173.0,1.0,True,21.0,30.0,False,99,0.10101010101010101,10.0
NCT00955825,2009,10.0,19.0,True,18.0,65.0,False,473,0.09090909090909091,43.0
NCT02271529,2014,8.0,6.0,False,18.0,,False,40,0.025,1.0
NCT01682876,2012,9.0,22.0,True,2.0,10.0,False,715,0.0993006993006993,71.0
NCT00828464,2009,3.0,1.0,True,18.0,,False,30,0.03333333333333333,1.0
NCT00171210,2005,42.0,49.0,True,2.0,,False,506,0.36363636363636365,184.0
NCT02044458,2013,23.0,1.0,True,18.0,,False,134,0.08208955223880597,11.0
NCT01040871,2009,29.0,1.0,False,18.0,,True,164,0.12195121951219512,20.0
NCT01620060,2012,11.0,10.0,True,6.0,17.0,False,105,0.14285714285714285,15.0
NCT02777125,2016,6.0,,,2.0,17.0,False,980,0.09183673469387756,90.0
NCT00723190,2008,26.0,27.0,True,6.0,17.0,False,303,0.46864686468646866,142.0
NCT01341990,2009,2.0,1.0,True,18.0,,False,68,0.058823529411764705,4.0
NCT00479336,2007,19.0,7.0,False,20.0,80.0,False,104,0.15384615384615385,16.0
NCT01756274,2012,2.0,1.0,True,,0.0821917808219178,False,162,0.018518518518518517,3.0
NCT00367835,2006,15.0,34.0,True,6.0,12.0,False,217,0.2764976958525346,60.0
NCT01438996,2011,2.0,1.0,False,18.0,42.0,False,51,0.09803921568627451,5.0
NCT00810043,2008,20.0,13.0,True,50.0,,False,120,0.10833333333333334,13.0
NCT00744497,2008,46.0,186.0,True,18.0,,False,1930,0.78860103626943,1522.0
NCT01651208,2012,22.0,1.0,True,,,False,452,0.06637168141592921,30.0
NCT01663532,2012,10.0,49.0,True,18.0,65.0,False,340,0.5323529411764706,181.0
NCT01048866,2010,16.0,1.0,True,18.0,,False,198,0.045454545454545456,9.0
NCT00654186,2008,55.0,2.0,True,18.0,,True,32,0.15625,5.0
NCT01465347,2011,45.0,18.0,True,18.0,,True,59,0.06779661016949153,4.0
NCT00766051,2008,7.0,2.0,True,0.5576923076923077,0.8461538461538461,False,10,0.2,2.0
NCT01919723,2013,22.0,2.0,True,19.0,,False,70,0.05714285714285714,4.0
NCT00691132,2008,47.0,1.0,True,21.0,70.0,True,107,0.2336448598130841,25.0
NCT01190254,2010,30.0,,,12.0,17.0,False,306,0.19607843137254902,60.0
NCT00274456,2006,28.0,1.0,False,18.0,,True,302,0.4768211920529801,144.0
NCT01496183,2011,66.0,1.0,True,18.0,35.0,False,24,0.20833333333333334,5.0
NCT00458302,2007,20.0,28.0,False,18.0,,False,256,0.171875,44.0
NCT01934790,2013,17.0,32.0,True,18.0,,False,45,0.35555555555555557,16.0
NCT01478620,2011,7.0,1.0,False,18.0,65.0,False,125,0.048,6.0
NCT01345591,2011,59.0,1.0,True,18.0,,False,20,0.05,1.0
NCT00303108,2006,51.0,57.0,True,18.0,,True,136,0.27205882352941174,37.0
NCT00781391,2008,53.0,1017.0,True,21.0,,False,21105,0.11703387822790808,2470.0
NCT01347112,2011,31.0,2.0,True,18.0,,False,33,0.48484848484848486,16.0
NCT01015560,2009,33.0,47.0,True,18.0,,True,44,0.06818181818181818,3.0
NCT00174265,2005,45.0,,,18.0,,False,196,0.25510204081632654,50.0
NCT01249404,2010,33.0,62.0,True,18.0,80.0,False,388,0.05670103092783505,22.0
NCT00233402,2005,42.0,25.0,True,18.0,,True,789,0.2889733840304182,228.0
NCT01822678,2013,11.0,,,18.0,,False,161,0.2360248447204969,38.0
NCT01221090,2010,40.0,1.0,True,18.0,,False,376,0.300531914893617,113.0
NCT00874029,2009,34.0,11.0,True,25.0,,True,137,0.15328467153284672,21.0
NCT00635089,2008,42.0,36.0,True,5.0,,False,190,0.4105263157894737,78.0
NCT02010255,2013,16.0,34.0,False,18.0,,False,334,0.09580838323353294,32.0
NCT00378079,2006,52.0,1.0,True,18.0,65.0,False,211,0.03317535545023697,7.0
NCT01142596,2010,59.0,,,20.0,64.0,False,201,0.572139303482587,115.0
NCT01087905,2010,10.0,2.0,True,18.0,,False,987,0.23302938196555217,230.0
NCT00642707,2008,8.0,1.0,True,18.0,,False,44,0.06818181818181818,3.0
NCT00581100,2007,23.0,,,18.0,,False,136,0.08823529411764706,12.0
NCT00536198,2007,51.0,3.0,True,18.0,48.0,False,252,0.30158730158730157,76.0
NCT00553436,2007,17.0,1.0,True,21.0,,False,7,0.14285714285714285,1.0
NCT01040689,2009,12.0,15.0,False,40.0,,False,108,0.12037037037037036,13.0
NCT01917344,2013,10.0,1.0,True,18.0,55.0,False,10,0.1,1.0
NCT02114151,2014,9.0,34.0,True,18.0,70.0,False,103,0.06796116504854369,7.0
NCT01193101,2010,8.0,34.0,False,18.0,,False,389,0.06940874035989718,27.0
NCT01872611,2013,23.0,,,18.0,,False,819,0.04395604395604396,36.0
NCT00739596,2008,8.0,1.0,True,18.0,,False,332,0.12650602409638553,42.0
NCT00677365,2008,12.0,50.0,True,16.0,,False,151,0.052980132450331126,8.0
NCT01095796,2010,17.0,102.0,True,18.0,,False,707,0.826025459688826,584.0
NCT00575666,2007,33.0,1.0,True,18.0,65.0,False,45,0.15555555555555556,7.0
NCT01752855,2012,10.0,20.0,True,18.0,,False,88,0.056818181818181816,5.0
NCT00618618,2008,8.0,7.0,False,25.0,65.0,False,73,0.1506849315068493,11.0
NCT01327495,2011,32.0,1.0,True,25.0,55.0,False,62,0.1774193548387097,11.0
NCT00286442,2006,15.0,56.0,True,18.0,80.0,False,527,0.21631878557874762,114.0
NCT01375049,2011,21.0,58.0,True,0.25,17.0,False,105,0.47619047619047616,50.0
NCT01087528,2010,10.0,4.0,True,18.0,70.0,False,51,0.13725490196078433,7.0
NCT00285649,2006,27.0,1.0,True,21.0,55.0,False,192,0.109375,21.0
NCT00570401,2007,63.0,1.0,True,18.0,120.0,True,22,0.09090909090909091,2.0
NCT00764673,2008,48.0,1.0,True,18.0,,False,71,0.16901408450704225,12.0
NCT00589914,2007,27.0,87.0,True,18.0,,False,1221,0.23505323505323505,287.0
NCT00990184,2009,13.0,,,18.0,75.0,False,21,0.047619047619047616,1.0
NCT00172042,2005,62.0,69.0,False,18.0,,True,437,0.6475972540045767,283.0
NCT01360996,2011,42.0,1.0,True,16.0,35.0,False,64,0.171875,11.0
NCT00832819,2009,29.0,3.0,False,20.0,74.0,True,28,0.07142857142857142,2.0
NCT00876447,2009,53.0,22.0,True,18.0,,False,397,0.40554156171284633,161.0
NCT01129583,2010,71.0,1.0,True,18.0,,False,18,0.2777777777777778,5.0
NCT02198040,2014,9.0,1.0,False,18.0,75.0,False,27,0.07407407407407407,2.0
NCT01592695,2012,12.0,1.0,True,18.0,99.0,False,63,0.19047619047619047,12.0
NCT00305448,2006,24.0,35.0,False,,,True,143,0.6853146853146853,98.0
NCT01551173,2012,16.0,1.0,False,18.0,,False,436,0.13761467889908258,60.0
NCT00824291,2009,8.0,,,19.0,74.0,False,437,0.2036613272311213,89.0
NCT01240356,2010,58.0,2.0,True,18.0,,False,35,0.08571428571428572,3.0
NCT02481934,2015,40.0,1.0,False,20.0,80.0,True,5,0.4,2.0
NCT00927355,2009,18.0,1.0,True,18.0,80.0,False,10,0.2,2.0
NCT01974752,2013,13.0,31.0,True,18.0,130.0,True,152,0.34210526315789475,52.0
NCT00261833,2005,79.0,28.0,True,18.0,65.0,False,180,0.15,27.0
NCT00092443,2004,21.0,,,0.11538461538461539,0.23076923076923078,False,1312,0.08536585365853659,112.0
NCT00758602,2008,29.0,6.0,False,,75.0,False,210,0.19523809523809524,41.0
NCT00764881,2008,18.0,32.0,False,18.0,50.0,False,217,0.11981566820276497,26.0
NCT01501110,2011,20.0,2.0,False,18.0,80.0,False,83,0.012048192771084338,1.0
NCT01185821,2010,74.0,46.0,True,18.0,56.0,False,185,0.3027027027027027,56.0
NCT01725126,2012,7.0,3.0,True,18.0,70.0,False,53,0.03773584905660377,2.0
NCT01421641,2011,8.0,1.0,True,18.0,,False,74,0.05405405405405406,4.0
NCT01948908,2013,27.0,1.0,True,1.0,7.0,False,99,0.030303030303030304,3.0
NCT00743509,2008,20.0,1.0,True,16.0,,True,49,0.04081632653061224,2.0
NCT02197130,2014,24.0,57.0,True,30.0,65.0,False,272,0.20588235294117646,56.0
NCT01559012,2012,10.0,1.0,False,,,False,13,0.07692307692307693,1.0
NCT01641159,2012,10.0,6.0,True,18.0,,False,62,0.06451612903225806,4.0
NCT02533401,2015,107.0,9.0,False,18.0,,True,34,0.3235294117647059,11.0
NCT00266409,2005,8.0,1.0,True,18.0,,False,418,0.31100478468899523,130.0
NCT00975286,2009,22.0,140.0,True,18.0,,False,446,0.09192825112107623,41.0
NCT00056407,2003,71.0,932.0,True,50.0,75.0,False,8231,0.2920665775725914,2404.0
NCT01782859,2013,15.0,1.0,True,50.0,90.0,False,40,0.325,13.0
NCT00933686,2009,31.0,1.0,False,18.0,,False,113,0.18584070796460178,21.0
NCT00856635,2009,22.0,,,18.0,45.0,False,44,0.4090909090909091,18.0
NCT01161407,2010,17.0,1.0,True,35.0,,False,12,0.3333333333333333,4.0
NCT00107952,2005,29.0,1.0,True,18.0,,False,761,0.23127463863337713,176.0
NCT01359150,2011,5.0,57.0,True,18.0,,False,223,0.053811659192825115,12.0
NCT00856323,2009,23.0,1.0,True,18.0,,False,53,0.03773584905660377,2.0
NCT01358760,2011,10.0,42.0,True,40.0,75.0,False,450,0.14888888888888888,67.0
NCT02751320,2016,5.0,1.0,True,18.0,85.0,False,58,0.05172413793103448,3.0
NCT01797731,2013,27.0,1.0,True,,,False,100,0.06,6.0
NCT00949533,2009,14.0,3.0,False,1.0,,False,37,0.02702702702702703,1.0
NCT00449176,2007,15.0,,,18.0,,False,981,0.5239551478083588,514.0
NCT00524368,2007,22.0,87.0,True,18.0,,False,590,0.15084745762711865,89.0
NCT01228175,2010,59.0,1.0,True,18.0,55.0,False,341,0.34017595307917886,116.0
NCT01129102,2010,11.0,,,16.0,,False,215,0.09767441860465116,21.0
NCT00201201,2005,27.0,1.0,True,60.0,,False,160,0.075,12.0
NCT02120833,2014,8.0,2.0,True,0.16666666666666666,2.9166666666666665,False,51,0.09803921568627451,5.0
NCT01360021,2011,9.0,41.0,True,12.0,,False,214,0.08878504672897196,19.0
NCT02393547,2015,27.0,1.0,True,18.0,65.0,False,20,0.3,6.0
NCT01402986,2011,22.0,90.0,True,18.0,75.0,False,689,0.0783744557329463,54.0
NCT01673698,2012,20.0,8.0,True,21.0,60.0,False,326,0.19631901840490798,64.0
NCT01281865,2011,33.0,1.0,True,18.0,,True,14,0.2857142857142857,4.0
NCT00316914,2006,24.0,14.0,True,18.0,,True,104,0.6634615384615384,69.0
NCT01365481,2011,49.0,28.0,False,6.0,17.0,False,150,0.22,33.0
NCT01925417,2013,7.0,13.0,True,18.0,,False,34,0.08823529411764706,3.0
NCT01128543,2010,35.0,8.0,False,18.0,,True,29,0.13793103448275862,4.0
NCT00278395,2006,52.0,2.0,True,18.0,,False,14,0.21428571428571427,3.0
NCT01209767,2010,11.0,1.0,True,18.0,60.0,False,22,0.18181818181818182,4.0
NCT00573313,2007,45.0,1.0,True,21.0,65.0,False,94,0.11702127659574468,11.0
NCT00085423,2004,58.0,1.0,True,18.0,,True,20,0.1,2.0
NCT00395746,2006,12.0,1.0,False,20.0,,False,264,0.13636363636363635,36.0
NCT00614939,2008,17.0,75.0,True,18.0,,False,572,0.13636363636363635,78.0
NCT00246376,2005,69.0,1.0,True,18.0,65.0,False,221,0.42081447963800905,93.0
NCT00941330,2009,71.0,3.0,True,18.0,,False,31,0.0967741935483871,3.0
NCT01194440,2010,35.0,1.0,True,18.0,,False,63,0.19047619047619047,12.0
NCT00357656,2006,113.0,36.0,True,18.0,70.0,False,85,0.03529411764705882,3.0
NCT00526994,2007,37.0,1.0,True,18.0,,False,2700,0.12444444444444444,336.0
NCT02004236,2013,7.0,1.0,False,5.0,12.0,False,225,0.07111111111111111,16.0
NCT01476722,2011,4.0,1.0,True,18.0,,False,125,0.008,1.0
NCT01403051,2011,17.0,39.0,True,18.0,,False,167,0.09580838323353294,16.0
NCT02191046,2014,14.0,1.0,False,3.0,15.0,False,80,0.075,6.0
NCT01594762,2012,25.0,39.0,True,18.0,,False,200,0.105,21.0
NCT00518115,2007,13.0,163.0,True,18.0,75.0,False,361,0.3157894736842105,114.0
NCT00252187,2005,103.0,1.0,True,18.0,,False,45,0.1111111111111111,5.0
NCT01295320,2011,28.0,11.0,False,60.0,,False,129,0.07751937984496124,10.0
NCT00374140,2006,26.0,19.0,True,18.0,,False,40,0.05,2.0
NCT00024258,2001,99.0,1.0,True,,40.0,True,22,0.4090909090909091,9.0
NCT00413218,2006,97.0,113.0,True,18.0,,False,450,0.44222222222222224,199.0
NCT01773473,2013,19.0,27.0,False,18.0,,False,403,0.08684863523573201,35.0
NCT02708524,2016,2.0,18.0,True,18.0,40.0,False,554,0.023465703971119134,13.0
NCT01340651,2011,16.0,3.0,True,18.0,,False,41,0.4146341463414634,17.0
NCT00397488,2006,65.0,1.0,True,18.0,120.0,True,78,0.08974358974358974,7.0
NCT01915732,2013,12.0,24.0,False,12.0,45.0,False,1018,0.13850687622789784,141.0
NCT00524121,2007,50.0,1.0,True,65.0,120.0,True,22,0.8636363636363636,19.0
NCT01956240,2013,2.0,1.0,False,18.0,45.0,False,97,0.4845360824742268,47.0
NCT00976560,2009,9.0,21.0,True,18.0,60.0,False,128,0.2109375,27.0
NCT00227591,2005,60.0,1.0,True,18.0,,False,48,0.020833333333333332,1.0
NCT01841970,2013,19.0,1.0,True,21.0,,False,20,0.55,11.0
NCT00782496,2008,10.0,4.0,True,21.0,,False,211,0.13744075829383887,29.0
NCT00031486,2002,118.0,21.0,True,12.0,,False,91,0.2087912087912088,19.0
NCT00460434,2007,44.0,8.0,True,18.0,,False,337,0.02967359050445104,10.0
NCT00647699,2008,40.0,10.0,True,14.0,,False,147,0.1360544217687075,20.0
NCT01513590,2012,10.0,49.0,False,18.0,,False,394,0.0583756345177665,23.0
NCT00768066,2008,48.0,1.0,True,21.0,90.0,False,65,0.09230769230769231,6.0
NCT00867087,2009,41.0,36.0,True,18.0,,False,64,0.65625,42.0
NCT00705757,2008,37.0,2.0,True,30.0,,True,89,0.3595505617977528,32.0
NCT00754624,2008,49.0,40.0,True,18.0,80.0,False,229,0.30131004366812225,69.0
NCT00001941,2000,136.0,1.0,True,10.0,,True,34,0.029411764705882353,1.0
NCT02193178,2014,21.0,2.0,True,18.0,,False,15,0.13333333333333333,2.0
NCT02463409,2015,16.0,1.0,True,10.0,21.0,False,6,0.3333333333333333,2.0
NCT01942590,2013,36.0,1.0,True,18.0,,False,17,0.11764705882352941,2.0
NCT01118052,2010,69.0,11.0,True,18.0,,False,22,0.09090909090909091,2.0
NCT00496873,2007,115.0,1.0,True,18.0,,True,100,0.07,7.0
NCT00995670,2009,42.0,1.0,True,18.0,35.0,False,59,0.06779661016949153,4.0
NCT00466193,2007,6.0,1.0,True,18.0,64.0,False,295,0.06779661016949153,20.0
NCT00866320,2009,46.0,2.0,True,18.0,,True,49,0.12244897959183673,6.0
NCT00107978,2005,15.0,1.0,True,18.0,,False,1035,0.08019323671497584,83.0
NCT02195687,2014,5.0,1.0,False,18.0,,False,417,0.016786570743405275,7.0
NCT01140867,2010,30.0,10.0,False,15.0,,False,121,0.2727272727272727,33.0
NCT00461786,2007,37.0,1.0,True,,,True,51,0.058823529411764705,3.0
NCT00105066,2005,52.0,1.0,True,21.0,80.0,False,77,0.09090909090909091,7.0
NCT00344500,2006,47.0,1.0,True,18.0,70.0,False,122,0.4918032786885246,60.0
NCT01612156,2012,4.0,1.0,True,18.0,,False,90,0.022222222222222223,2.0
NCT02413593,2015,8.0,15.0,False,18.0,,False,111,0.036036036036036036,4.0
NCT00216476,2005,37.0,98.0,False,18.0,,False,753,0.3041168658698539,229.0
NCT01195415,2010,37.0,1.0,True,18.0,,True,25,0.08,2.0
NCT00420784,2007,22.0,53.0,True,18.0,70.0,False,465,0.46881720430107526,218.0
NCT01146873,2010,53.0,1.0,False,3.0,,False,300,0.02,6.0
NCT02137785,2014,10.0,13.0,True,18.0,,False,269,0.026022304832713755,7.0
NCT00923260,2009,22.0,,,20.0,65.0,False,24,0.08333333333333333,2.0
NCT01095666,2010,33.0,33.0,False,18.0,,False,1484,0.02358490566037736,35.0
NCT00465738,2007,11.0,27.0,False,18.0,,False,216,0.05555555555555555,12.0
NCT01920568,2013,18.0,25.0,False,18.0,,False,487,0.48254620123203285,235.0
NCT00569374,2007,12.0,1.0,True,18.0,65.0,False,8,0.5,4.0
NCT00914849,2009,17.0,1.0,True,18.0,65.0,False,68,0.029411764705882353,2.0
NCT00406029,2006,23.0,,,30.0,,False,253,0.233201581027668,59.0
NCT01208870,2010,53.0,1.0,True,8.0,12.0,False,94,0.10638297872340426,10.0
NCT01644188,2012,21.0,126.0,True,18.0,,False,720,0.27361111111111114,197.0
NCT00085709,2004,68.0,279.0,True,18.0,60.0,True,637,0.16169544740973313,103.0
NCT01644474,2012,12.0,8.0,True,18.0,,False,103,0.14563106796116504,15.0
NCT01287611,2011,13.0,1.0,False,18.0,40.0,False,168,0.30952380952380953,52.0
NCT00590590,2007,20.0,48.0,True,18.0,50.0,False,105,0.18095238095238095,19.0
NCT00802672,2008,5.0,,,10.0,,False,561,0.27450980392156865,154.0
NCT00831701,2008,26.0,1.0,False,18.0,,False,100,0.1,10.0
NCT01001104,2009,14.0,6.0,False,20.0,75.0,False,145,0.04827586206896552,7.0
NCT00663923,2008,19.0,1.0,False,20.0,,False,50,0.04,2.0
NCT01498822,2011,37.0,23.0,False,16.0,80.0,False,353,0.311614730878187,110.0
NCT01392547,2011,13.0,32.0,True,12.0,,False,72,0.1111111111111111,8.0
NCT00504153,2007,47.0,1.0,True,18.0,,True,19,0.3157894736842105,6.0
NCT00689221,2008,50.0,2.0,True,18.0,,True,545,0.13761467889908258,75.0
NCT00402740,2006,55.0,38.0,True,18.0,,False,322,0.2484472049689441,80.0
NCT00441116,2007,12.0,,,18.0,49.0,False,150,0.03333333333333333,5.0
